    4973,   0.845572,   0.475066,  -0.181713, 0,0,0,0
    4988,   0.820546,   0.494110,  -0.127876, 0,0,0,0
    5004,   0.810291,   0.461271,  -0.132271, 0,0,0,0
    5019,   0.856803,   0.425868,  -0.123115, 0,0,0,0
    5035,   0.866813,   0.398035,  -0.136300, 0,0,0,0
    5051,   0.829335,   0.380700,  -0.154978, 0,0,0,0
    5066,   0.860831,   0.365318,  -0.118721, 0,0,0,0
    5082,   0.933956,   0.366294,  -0.109809, 0,0,0,0
    5098,   0.959226,   0.356040,  -0.127999, 0,0,0,0
    5113,   0.920894,   0.377159,  -0.200146, 0,0,0,0
    5129,   0.932735,   0.467741,  -0.130684, 0,0,0,0
    5145,   0.946286,   0.309894,  -0.115913, 0,0,0,0
    5160,   0.944577,   0.216139,  -0.100409, 0,0,0,0
    5176,   0.987060,   0.223219,  -0.097479, 0,0,0,0
    5192,   1.032839,   0.201856,  -0.122505, 0,0,0,0
    5207,   1.026247,   0.205396,  -0.140817, 0,0,0,0
    5223,   1.016480,   0.201856,  -0.143380, 0,0,0,0
    5238,   1.008667,   0.216017,  -0.133858, 0,0,0,0
    5254,   0.946896,   0.172557,  -0.165843, 0,0,0,0
    5270,   0.947018,   0.133980,  -0.267411, 0,0,0,0
    5285,   1.019777,   0.033388,  -0.255936, 0,0,0,0
    5301,   1.017701,   0.015321,  -0.195019, 0,0,0,0
    5316,   0.998291,   0.000183,  -0.132515, 0,0,0,0
    5332,   0.964353,  -0.019471,  -0.146921, 0,0,0,0
    5348,   0.969847,  -0.062321,  -0.230788, 0,0,0,0
    5363,   1.026857,  -0.104804,  -0.295123, 0,0,0,0
    5379,   0.975096,  -0.109565,  -0.246292, 0,0,0,0
    5395,   1.023561,  -0.092962,  -0.190869, 0,0,0,0
    5410,   0.916987,  -0.120674,  -0.314289, 0,0,0,0
    5426,   0.978758,  -0.166819,  -0.326009, 0,0,0,0
    5441,   0.920771,  -0.252762,  -0.357016, 0,0,0,0
    5457,   0.921626,  -0.276201,  -0.348349, 0,0,0,0
    5473,   0.865226,  -0.305866,  -0.361045, 0,0,0,0
    5488,   0.920894,  -0.259843,  -0.493866, 0,0,0,0
    5504,   0.835317,  -0.300617,  -0.440151, 0,0,0,0
    5520,   0.820668,  -0.315632,  -0.405970, 0,0,0,0
    5535,   0.792712,  -0.349814,  -0.417323, 0,0,0,0
    5551,   0.793933,  -0.369835,  -0.397790, 0,0,0,0
    5567,   0.791735,  -0.378258,  -0.393884, 0,0,0,0
    5582,   0.816029,  -0.391320,  -0.394128, 0,0,0,0
    5598,   0.844717,  -0.378746,  -0.417689, 0,0,0,0
    5613,   0.882683,  -0.353232,  -0.433803, 0,0,0,0
    5629,   0.908442,  -0.351889,  -0.439053, 0,0,0,0
    5645,   0.938229,  -0.325398,  -0.440396, 0,0,0,0
    5660,   0.968382,  -0.287188,  -0.382286, 0,0,0,0
    5676,   1.003662,  -0.244949,  -0.390954, 0,0,0,0
    5691,   1.033694,  -0.166209,  -0.369835, 0,0,0,0
    5707,   1.018678,  -0.028261,  -0.327718, 0,0,0,0
    5723,   1.092291,   0.052677,  -0.243850, 0,0,0,0
    5738,   1.091925,   0.043887,  -0.147409, 0,0,0,0
    5754,   0.950070,   0.059025,  -0.159128, 0,0,0,0
    5770,   0.843008,   0.093328,  -0.259720, 0,0,0,0
    5785,   0.759141,   0.229811,  -0.272294, 0,0,0,0
    5801,   0.840566,   0.235061,  -0.233474, 0,0,0,0
    5817,   0.885003,   0.402918,  -0.147043, 0,0,0,0
    5832,   0.972044,   0.322835,  -0.055118, 0,0,0,0
    5848,   0.997436,   0.318806,  -0.067936, 0,0,0,0
    5863,   0.894159,   0.557834,  -0.106025, 0,0,0,0
    5879,   0.897821,   0.524995,  -0.072453, 0,0,0,0
    5895,   0.821766,   0.555759,  -0.065251, 0,0,0,0
    5912,   0.795398,   0.611426,  -0.018739, 0,0,0,0
    5926,   0.905268,   0.668681,  -0.114814, 0,0,0,0
    5942,   0.851187,   0.651834,  -0.057560, 0,0,0,0
    5957,   0.752426,   0.698712,  -0.032167, 0,0,0,0
    5973,   0.694806,   0.766954,   0.003479, 0,0,0,0
    5988,   0.683574,   0.806873,  -0.008362, 0,0,0,0
    6004,   0.644265,   0.832387,  -0.002014, 0,0,0,0
    6020,   0.613014,   0.828237,  -0.005310, 0,0,0,0
    6035,   0.612281,   0.828725,   0.054630, 0,0,0,0
    6051,   0.506317,   0.885003,   0.057560, 0,0,0,0
    6067,   0.408289,   0.919429,   0.089422, 0,0,0,0
    6082,   0.350913,   0.950314,   0.135567, 0,0,0,0
    6098,   0.326131,   0.964475,   0.125313, 0,0,0,0
    6113,   0.256791,   0.941036,   0.082219, 0,0,0,0
    6129,   0.210401,   0.914912,   0.110419, 0,0,0,0
    6145,   0.165965,   0.903803,   0.134591, 0,0,0,0
    6160,   0.102851,   0.952145,   0.162669, 0,0,0,0
    6176,   0.036074,   0.924922,   0.114204, 0,0,0,0
    6192,  -0.025087,   0.966917,   0.055484, 0,0,0,0
    6208,  -0.039980,   1.006104,   0.028993, 0,0,0,0
    6223,  -0.096014,   0.985229,   0.008362, 0,0,0,0
    6239,  -0.146798,   0.968626,   0.022401, 0,0,0,0
    6254,  -0.171824,   0.965452,   0.105414, 0,0,0,0
    6270,  -0.198071,   0.981688,   0.179637, 0,0,0,0
    6285,  -0.227858,   0.946042,   0.171214, 0,0,0,0
    6301,  -0.278154,   0.896722,   0.025087, 0,0,0,0
    6316,  -0.284868,   0.869377,  -0.004090, 0,0,0,0
    6332,  -0.314045,   0.886712,  -0.019105, 0,0,0,0
    6348,  -0.364219,   0.936153,   0.020936, 0,0,0,0
    6363,  -0.371788,   0.973265,   0.160593, 0,0,0,0
    6379,  -0.443570,   0.903437,   0.181591, 0,0,0,0
    6395,  -0.499115,   0.857901,   0.107245, 0,0,0,0
    6410,  -0.566990,   0.844839,   0.015321, 0,0,0,0
    6426,  -0.550876,   0.832998,  -0.001892, 0,0,0,0
    6441,  -0.535860,   0.788928,   0.031435, 0,0,0,0
    6457,  -0.554538,   0.791125,   0.087347, 0,0,0,0
    6473,  -0.629860,   0.770005,   0.084783, 0,0,0,0
    6488,  -0.688702,   0.722395,   0.011292, 0,0,0,0
    6504,  -0.697125,   0.707990,  -0.034121, 0,0,0,0
    6520,  -0.699445,   0.675151,  -0.008484, 0,0,0,0
    6535,  -0.715681,   0.600684,   0.015687, 0,0,0,0
    6551,  -0.742782,   0.528047,   0.019716, 0,0,0,0
    6567,  -0.761582,   0.601538,  -0.045230, 0,0,0,0
    6582,  -0.784411,   0.585546,  -0.031801, 0,0,0,0
    6598,  -0.824574,   0.469084,  -0.004822, 0,0,0,0
    6613,  -0.867424,   0.426845,  -0.058780, 0,0,0,0
    6629,  -0.893914,   0.412073,  -0.071477, 0,0,0,0
    6645,  -0.935299,   0.377281,  -0.041812, 0,0,0,0
    6660,  -0.944577,   0.446377,  -0.086126, 0,0,0,0
    6676,  -0.979857,   0.321248,  -0.057804, 0,0,0,0
    6692,  -0.967771,   0.243972,  -0.050601, 0,0,0,0
    6707,  -0.976683,   0.261552,  -0.075139, 0,0,0,0
    6723,  -1.016603,   0.198926,  -0.069035, 0,0,0,0
    6739,  -1.031862,   0.321858,  -0.023012, 0,0,0,0
    6754,  -1.021242,   0.327107,   0.053165, 0,0,0,0
    6770,  -1.004517,   0.228591,   0.026430, 0,0,0,0
    6785,  -0.993896,   0.159373,  -0.006165, 0,0,0,0
    6801,  -0.989257,   0.177806,  -0.025575, 0,0,0,0
    6817,  -0.989868,   0.189404,  -0.015077, 0,0,0,0
